,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Mean
0,24263628,21132755,26642601,17409745,24216765,21544902,16298295,27140190,12100276,26715190,17187474,18666891,21554825,9940929,11971597,15642330,14324483,21952869,30649383,17195055,35046150,16405631,18018602,18273660,22116310,6110582,17510807,25093989,34040257,25177463,20478121.133333333
1,21487598,9716497,26642601,8477965,24216765,21544902,12446165,27140190,8268396,15625958,17187474,12835429,18362997,8154687,11971597,13107930,14324483,21952869,14031499,17195055,12066722,13843115,17899930,16289548,22116310,6110582,17510807,25093989,27282843,20299283,16773472.866666667
2,19021184,9716497,22774283,8477965,24216765,13464538,4021971,12248950,7103196,9808118,15098990,10297643,17378331,8154687,11501721,13107930,13171977,21952869,13911043,14107431,12066722,10807623,12806514,16289548,17530110,6110582,15137523,14175525,13526929,20299283,13609548.266666668
3,18606712,9716497,22774283,8477965,21195349,11551610,4019727,9839614,7103196,7776994,15098990,7995265,13407583,8154687,11501721,7895736,13171977,15029203,12352489,6295637,10667010,9665823,11768246,14868434,14843300,6110582,11632721,14175525,12121553,15026955,11761512.8
4,13561830,8207987,20431307,8477965,21195349,10221858,4019727,9839614,5750112,7776994,13939742,7995265,13197099,8154687,9323641,7895736,4914773,6898665,11426863,6295637,4012992,6785359,8683350,11947474,13790852,5036758,8705001,14175525,10802299,14193827,9921942.933333334
5,7328974,8207987,18447787,8477965,18624375,8363376,4019727,9338340,5403788,7058510,6416896,7995265,12920975,7096455,8510193,7856158,4914773,6898665,10986927,6295637,4012992,6785359,5977408,11339280,12179072,5036758,6950991,14175525,10802299,8868089,8709684.866666667
6,7328974,8024943,17432827,7517855,14249493,6804470,3664663,9338340,5403788,7058510,6416896,7995265,10128923,7096455,7927765,6904330,4444669,6258449,10810975,6295637,4012992,6785359,5221280,8800828,10815280,5036758,6950991,13307633,9127299,7281221,7948095.6
7,7328974,7020263,16770885,7517855,11431789,4665242,3664663,7949166,4717842,6392222,6416896,7719125,10128923,4867197,4636247,6881598,4444669,6258449,10536207,5090283,3337662,4832731,4070166,7958812,9660284,4627738,6936151,12150917,8748121,5712379,7082448.533333333
8,7313372,7020263,15918849,5555163,7259943,4665242,3664663,6465370,3497310,4686084,5145214,7719125,5904547,3581419,4636247,3293866,4444669,2382051,8883011,4631755,2732524,4832731,3843700,7958812,8886320,4466018,6402561,8655977,8748121,5626453,5960712.666666667
9,7313372,6356747,12507259,5555163,7259943,3168252,2799413,5230870,3497310,4197746,5145214,7274165,5904547,3581419,4636247,3293866,3677733,2382051,8328187,4631755,2732524,3960215,3843700,7434232,8886320,4466018,6402561,7783353,7702573,5626453,5519306.933333334
10,6421060,6299427,10677023,4445733,7259943,3168252,2799413,5230870,2661826,2843378,4064858,7274165,5904547,3581419,4247405,3293866,3438493,2382051,5083461,4631755,2732524,3507519,2847888,7434232,8525710,4466018,5611015,5236641,7691013,4363629,4937504.466666667
11,4098038,5996601,10103847,4010733,7259943,2602836,2799413,4329762,2123522,2843378,3545426,6778171,5904547,3493809,4247405,3293866,2993077,2382051,5083461,3755027,2732524,3375271,2288984,2977612,7811484,3485728,5611015,5236641,6776279,4363629,4410136.0
12,4098038,3943605,8667917,4010733,7259943,2460412,2618093,4259370,1879732,2797958,3545426,6555301,5904547,3493809,2549931,2613090,2993077,2037145,4231077,3755027,1809046,3375271,2288984,2977612,7054242,3485728,4827467,5236641,6776279,4363629,4062304.3333333335
13,4098038,3943605,8667917,4010733,6075747,2460412,2618093,4259370,1879732,2744162,3545426,5691287,5904547,2452515,2202687,2613090,2553113,2037145,4231077,3755027,1809046,3159035,2288984,2977612,6691956,3485728,4273825,5236641,6404245,3424675,3849849.0
14,4098038,3943605,6710861,3695611,6040673,2460412,2618093,3909970,1879732,2442166,3101126,5691287,4293917,2449265,2202687,2613090,2188341,2037145,4231077,3652233,1809046,2634171,2288984,2977612,6144634,3485728,4273825,5236641,6404245,3424675,3631296.3333333335
15,3733348,3943605,5814567,3695611,3937391,2046814,2618093,3687066,1879732,2233294,2697926,5125445,4293917,2449265,2202687,2613090,2188341,2037145,4231077,3652233,1809046,1986399,2288984,2977612,5512002,3485728,3377537,5236641,6404245,3331319,3383005.3333333335
16,3630056,3524843,5814567,3580895,3937391,2046814,2210081,3390670,1764802,2233294,2235630,5125445,4293917,1907535,2094501,2445792,2188341,2037145,4231077,3652233,1809046,1986399,2288984,2977612,5512002,3485728,2784273,5236641,4827945,2816399,3202335.2666666666
17,3168268,3324753,4643519,3023879,3579873,2046814,2210081,3294956,1764802,2233294,1825816,4382781,4293917,1907535,2094501,2445792,1861253,2037145,3383801,3652233,1809046,1986399,2028578,2977612,4405464,3409972,2784273,5236641,4298745,2688437,2960006.0
18,2902616,3324753,4643519,2615715,3579873,2046814,2210081,3294956,1764802,2198474,1698928,4224527,4293917,1907535,2094501,2445792,1861253,2037145,3383801,3652233,1779786,1986399,2028578,2977612,4405464,3409972,2023987,5115413,4298745,2688437,2896520.933333333
19,2902616,3083701,3921597,2615715,3300393,2015124,2176943,3294956,1764802,2198474,1698928,4224527,4094187,1907535,2094501,2445792,1861253,2034915,3181997,3496733,1779786,1986399,2028578,2838108,4405464,3409972,2023987,5058433,4298745,2688437,2827753.2666666666
20,2500380,3083701,3690879,2615715,3076941,2015124,2176943,3289088,1764802,1991356,1698928,3468181,3936331,1898715,2094501,2276888,1861253,2034915,3181997,3496733,1779786,1986399,2028578,2838108,4405464,3409972,1839171,4979721,4298745,2537091,2741880.2
21,2500380,2559925,2829241,2101021,3076941,2015124,2070215,3141954,1764802,1991356,1698928,3468181,3474513,1898715,2094501,2276888,1861253,2034915,3181997,3496733,1779786,1986399,2028578,2514748,4266114,3409972,1839171,4979721,3973553,1990855,2610216.0
22,2438604,2559925,2829241,2101021,3076941,2013962,2070215,3141954,1764802,1991356,1698928,3099583,3462565,1898715,1952837,2276888,1861253,2034915,3181997,3489643,1779786,1986399,2028578,2198862,3565178,3409972,1839171,4650517,3973553,1990855,2545607.2
23,2438604,2497791,2829241,2101021,3076941,2013962,2070215,2829560,1764802,1991356,1698928,2816891,3358513,1898715,1952837,2276888,1861253,2034915,3181997,3489643,1779786,1917861,2028578,2050088,2899582,3409972,1839171,4650517,3973553,1990855,2490801.2
24,2438604,2497791,2637389,2025341,2599445,2013962,2070215,2402660,1764802,1940728,1657804,2816891,3127471,1898715,1952837,2263912,1861253,2034915,2927811,3266601,1779786,1917861,2028578,2050088,2365040,3409972,1839171,3363595,3529211,1990855,2349110.1333333333
25,2438604,2497791,2449099,1838097,2599445,2013962,2070215,2196326,1764802,1940728,1657804,2816891,3028729,1898715,1952837,2263912,1861253,2034915,2927811,3266601,1779786,1917861,2028578,2022998,2365040,3409972,1839171,3363595,3529211,1990855,2325520.1333333333
26,2306774,2228487,2449099,1838097,2599445,1979890,2070215,2078278,1764802,1940728,1657804,2075837,2462175,1898715,1952837,2263912,1850235,1998849,2474627,3022873,1779786,1917861,2028578,2022998,2341612,3409972,1839171,3363595,3529211,1934403,2236028.8666666667
27,2166772,2220545,2449099,1838097,2599445,1880502,2070215,2078278,1764802,1835970,1657804,2075837,2327359,1898715,1952837,2263912,1850235,1839895,2474627,3022873,1779786,1917861,2028578,1988498,2341612,3184406,1839171,3363595,2703697,1934403,2178314.2
28,2065276,2220545,2431753,1838097,2599445,1880502,2070215,2078278,1764802,1835970,1657804,2069361,2327359,1869735,1934757,2132922,1850235,1839895,2474627,3022873,1779786,1917861,2028578,1981860,2341612,2869490,1823417,3287245,2703697,1934403,2154413.3333333335
29,2065276,2220545,2286487,1838097,2564583,1880502,2009913,2078278,1764802,1835970,1657804,2069361,2327359,1869735,1934757,2132922,1850235,1839895,2474627,2715597,1749992,1917861,2028578,1981860,2341612,2869490,1823417,3287245,2703697,1849615,2132337.066666667
30,2009120,2117247,2286487,1794825,2564583,1880502,1965003,2078278,1764802,1835970,1657804,1815213,2327359,1869735,1934757,2132922,1850235,1839895,1767201,2715597,1749992,1917861,2022552,1953458,2341612,2869490,1668585,3287245,2591631,1849615,2081985.8666666667
31,2009120,2081011,2030359,1794825,2063479,1880502,1965003,1988204,1764802,1835970,1657804,1815213,2327359,1869735,1934757,2081010,1850235,1839895,1767201,2715597,1749992,1917861,2022552,1953458,2183220,2869490,1668585,3287245,2222149,1849615,2033208.2666666666
32,2009120,2072345,2019373,1794825,2063479,1880502,1965003,1988204,1764802,1835970,1657804,1815213,2159199,1869735,1934757,2081010,1850235,1839895,1767201,2715597,1749992,1917861,1940114,1953458,2183220,2869490,1668585,3287245,2222149,1816583,2023098.8666666667
33,2009120,2072345,2019373,1713365,2063479,1880502,1965003,1988204,1764802,1835970,1657804,1815213,2159199,1869735,1934757,2081010,1850235,1839895,1767201,2715597,1749992,1917861,1940114,1953458,2183220,2869490,1668585,3159481,1991749,1816583,2008444.7333333334
34,2009120,1878671,2019373,1713365,2063479,1880502,1965003,1988204,1764802,1817306,1657804,1815213,2159199,1869735,1934757,2081010,1850235,1839895,1767201,2715597,1749992,1917861,1940114,1953458,2183220,2869490,1668585,3159481,1991749,1816583,2001366.8
35,2009120,1878671,2019373,1713365,2063479,1880502,1965003,1939702,1764802,1817306,1657804,1815213,2159199,1869735,1671741,2081010,1850235,1839895,1767201,2555219,1749992,1917861,1940114,1953458,2111548,2869490,1668585,3159481,1991749,1816583,1983247.8666666667
36,2009120,1878671,2019373,1713365,2046407,1880502,1965003,1939702,1764802,1817306,1602370,1815213,2136633,1869735,1671741,2081010,1824813,1839895,1767201,2555219,1749992,1917861,1940114,1885272,2111548,2821004,1668585,3159481,1867847,1816583,1971212.2666666666
37,2007940,1878671,2019373,1713365,2046407,1880502,1965003,1939702,1764802,1817306,1602370,1815213,2136633,1869735,1671741,2081010,1824813,1839895,1767201,2555219,1749992,1908909,1940114,1885272,2111548,2821004,1668585,2918275,1867847,1816583,1962834.3333333333
38,2007940,1878671,2019373,1713365,2046407,1880502,1965003,1939702,1764802,1817306,1602370,1815213,2136633,1869735,1671741,2081010,1824813,1839895,1767201,2555219,1749992,1908909,1940114,1885272,2111548,2332958,1668585,2918275,1867847,1816583,1946566.1333333333
39,2007940,1878671,2019373,1713365,2046407,1880502,1965003,1939702,1764802,1817306,1602370,1815213,2058195,1869735,1671741,2081010,1815639,1839895,1767201,2555219,1749992,1908909,1940114,1885272,1932348,2332958,1668585,2500743,1853403,1816583,1923273.2
40,2007940,1878671,2019373,1713365,2046407,1880502,1965003,1939702,1764802,1817306,1602370,1815213,1915239,1810111,1671741,2081010,1815639,1839895,1767201,2418859,1749992,1908909,1940114,1885272,1932348,2332958,1668585,2280049,1853403,1816583,1904618.7333333334
41,2007940,1855179,1904411,1713365,1967705,1880502,1965003,1939702,1764802,1817306,1602370,1815213,1915239,1810111,1671741,2081010,1815639,1839895,1767201,2418859,1749992,1908909,1940114,1874898,1932348,2332958,1668585,2280049,1844953,1816583,1896752.7333333334
42,1998918,1855179,1904411,1713365,1967705,1880502,1965003,1939702,1764802,1817306,1568636,1815213,1915239,1810111,1671741,2081010,1815639,1839895,1767201,2418859,1749992,1908909,1940114,1874898,1932348,2332958,1668585,2178221,1844953,1816583,1891933.2666666666
43,1998918,1855179,1904411,1713365,1967705,1880502,1965003,1912648,1764802,1817306,1568636,1815213,1915239,1810111,1666699,2081010,1815639,1839895,1767201,2418859,1749992,1908909,1940114,1874898,1932348,2332958,1668585,2178221,1844953,1816583,1890863.4
44,1998918,1855179,1884605,1713365,1967705,1880502,1965003,1912648,1764802,1817306,1568636,1815213,1915239,1810111,1666699,2081010,1815639,1839895,1767201,2418859,1749992,1908909,1899514,1874898,1932348,2332958,1668585,2178221,1844953,1816583,1888849.8666666667
45,1933952,1855179,1884605,1713365,1967705,1880502,1965003,1912648,1764802,1817306,1568636,1700155,1915239,1810111,1666699,2081010,1815639,1839895,1752769,2418859,1749992,1908909,1899514,1874898,1932348,2160262,1668585,1877355,1844953,1816583,1866582.6
46,1933952,1855179,1884605,1713365,1967705,1880502,1965003,1912648,1764802,1817306,1568636,1700155,1915239,1810111,1666699,2081010,1815639,1839895,1752769,2327783,1749992,1908909,1899514,1874898,1932348,2160262,1668585,1877355,1840985,1816583,1863414.4666666666
47,1933952,1855179,1869159,1700511,1881019,1880502,1965003,1912648,1764802,1807606,1568636,1700155,1915239,1810111,1666699,2081010,1815639,1839895,1752769,2327783,1749992,1908909,1899514,1874898,1932348,2160262,1666137,1877355,1775125,1816583,1856981.3333333333
48,1933952,1855179,1869159,1700511,1881019,1880502,1965003,1912648,1752172,1807606,1568636,1700155,1915239,1810111,1666699,2081010,1815639,1839895,1752769,2327783,1749992,1795275,1899514,1874898,1932348,2160262,1666137,1877355,1694059,1816583,1850070.3333333333
49,1933952,1851937,1832007,1700511,1881019,1880502,1965003,1912648,1752172,1807606,1568636,1700155,1915239,1810111,1666699,2081010,1815639,1839895,1752769,2327783,1749992,1795275,1899514,1874898,1932348,2160262,1666137,1877355,1694059,1816583,1848723.8666666667
50,1933952,1851937,1832007,1700511,1881019,1880502,1965003,1912648,1752172,1807606,1568636,1700155,1915239,1810111,1666699,2081010,1815639,1839895,1750967,2327783,1749992,1795275,1899514,1874898,1932348,2160262,1666137,1877355,1694059,1816583,1848663.8
51,1933952,1813837,1819755,1700511,1881019,1880502,1965003,1912648,1752172,1807606,1546580,1700155,1915239,1805463,1666699,2081010,1815639,1839895,1750967,2168387,1749992,1795275,1899514,1874898,1932348,2160262,1666137,1877355,1694059,1816583,1840782.0666666667
52,1933952,1813837,1819755,1700511,1881019,1880502,1965003,1912648,1752172,1807606,1546580,1700155,1915239,1773487,1666699,2081010,1815639,1839895,1737645,2043573,1749992,1795275,1899514,1874898,1932348,2160262,1666137,1877355,1694059,1816583,1835111.6666666667
53,1933952,1813837,1819755,1700511,1881019,1880502,1965003,1912648,1733990,1807606,1546580,1700155,1915239,1773487,1666699,2081010,1803541,1839895,1737645,2043573,1749992,1795275,1899514,1874898,1932348,2160262,1666137,1877355,1694059,1816583,1834102.3333333333
54,1914190,1813837,1819755,1700511,1881019,1880502,1916613,1912648,1733990,1807606,1546580,1700155,1915239,1773487,1666699,2081010,1803541,1839895,1737645,2043573,1749992,1795275,1899514,1874898,1932348,2034746,1666137,1877355,1694059,1816583,1827646.7333333334
55,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1912648,1733990,1807606,1546580,1700155,1915239,1773487,1666699,2081010,1803541,1839895,1737645,1955205,1749992,1795275,1899514,1874898,1932348,2034746,1666137,1877355,1694059,1816583,1824065.3333333333
56,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1912648,1733990,1807606,1546580,1700155,1915239,1773487,1666699,2081010,1803541,1839895,1737645,1955205,1749992,1795275,1899514,1874898,1932348,2034746,1666137,1826297,1694059,1816583,1822363.4
57,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1912648,1733990,1807606,1546580,1700155,1915239,1773487,1666699,2081010,1803541,1839895,1737645,1955205,1749992,1794485,1899514,1874898,1932348,2034746,1666137,1826297,1694059,1816583,1822337.0666666667
58,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1912648,1733990,1807412,1546580,1700155,1915239,1773487,1666699,2081010,1705759,1839895,1737645,1955205,1749992,1794485,1899514,1874898,1932348,2034746,1613717,1826297,1694059,1816583,1817323.8666666667
59,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1912648,1733990,1753282,1546580,1700155,1915239,1773487,1666699,2081010,1705759,1839895,1737645,1955205,1739410,1794485,1899514,1874898,1932348,2034746,1613717,1804699,1694059,1816583,1814446.8666666667
60,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1912648,1733990,1753282,1546580,1700155,1915239,1773487,1666699,2081010,1705759,1839895,1715977,1955205,1739410,1794485,1899514,1874898,1932348,2034746,1613717,1804699,1694059,1816583,1813724.6
61,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1912648,1733990,1753282,1546580,1700155,1915239,1773487,1666699,2081010,1705759,1839895,1715977,1955205,1739410,1794485,1899514,1874898,1932348,1839754,1613717,1804699,1694059,1816583,1807224.8666666667
62,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1880840,1733990,1753282,1546580,1700155,1915239,1773487,1666699,2081010,1705759,1839895,1715977,1955205,1739410,1794485,1899514,1874898,1932348,1839754,1613717,1804699,1694059,1816583,1806164.6
63,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1880840,1733990,1753282,1546580,1700155,1915239,1773487,1666699,2081010,1705759,1839895,1715977,1955205,1739410,1794485,1899514,1874898,1932348,1839754,1613717,1804699,1694059,1807185,1805851.3333333333
64,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1880840,1733990,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1698175,1839895,1715977,1955205,1739410,1794485,1899514,1874898,1932348,1839754,1613717,1796309,1694059,1807185,1804983.6666666667
65,1914190,1794763,1819755,1700511,1881019,1880502,1916613,1880840,1733990,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1698175,1839895,1715977,1955205,1739410,1794485,1899514,1874898,1909050,1839754,1613717,1796309,1694059,1807185,1804207.0666666667
66,1914190,1794763,1819755,1700511,1881019,1867756,1909771,1839244,1733990,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1698175,1839895,1715977,1955205,1739410,1781057,1899514,1874898,1909050,1839754,1613717,1796309,1694059,1807185,1801720.0
67,1911220,1794763,1819755,1700511,1881019,1860260,1909771,1839244,1733990,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1698175,1839895,1715977,1955205,1739410,1781057,1899514,1874898,1909050,1839754,1613717,1796309,1694059,1807185,1801371.1333333333
68,1911220,1794763,1819755,1700511,1881019,1816438,1909771,1839244,1656428,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1698175,1822631,1715977,1955205,1739410,1781057,1899514,1874898,1909050,1839754,1613717,1796309,1642437,1807185,1795028.8
69,1911220,1794763,1817133,1691567,1881019,1816438,1909771,1839244,1656428,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1698175,1822631,1715977,1945475,1739410,1781057,1899514,1874898,1909050,1839754,1613717,1796309,1642437,1807185,1794318.9333333333
70,1911220,1794763,1817133,1691567,1881019,1816438,1909771,1839244,1656428,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1698175,1822631,1715977,1866201,1739410,1781057,1899514,1874898,1909050,1780780,1613717,1796309,1642437,1807185,1789710.6666666667
71,1911220,1794763,1817133,1691567,1881019,1816438,1909771,1839244,1656428,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1698175,1822631,1715977,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1796309,1642437,1807185,1789069.7333333334
72,1911220,1794763,1817133,1691567,1881019,1816438,1909771,1839244,1656428,1753282,1546580,1700155,1905183,1773487,1666699,2081010,1694179,1822631,1677943,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1796309,1642437,1807185,1787668.7333333334
73,1911220,1759855,1817133,1685057,1881019,1816438,1909771,1833432,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1677943,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1796309,1642437,1807185,1784868.6666666667
74,1911220,1759855,1817133,1685057,1881019,1816438,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1677943,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1796309,1642437,1807185,1782743.9333333333
75,1911220,1759855,1817133,1685057,1881019,1816438,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1677943,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1796309,1642437,1807185,1782743.9333333333
76,1911220,1715337,1817133,1685057,1881019,1816438,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1677943,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1796309,1642437,1807185,1781260.0
77,1911220,1715337,1817133,1685057,1881019,1816438,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1668191,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1807185,1780745.7333333334
78,1895882,1715337,1817133,1685057,1881019,1816438,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1668191,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1779499.4
79,1895882,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1668191,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1779492.8666666667
80,1895882,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1668191,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1779492.8666666667
81,1895882,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1668191,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1779492.8666666667
82,1895882,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1666699,2081010,1694179,1822631,1668191,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1779492.8666666667
83,1895882,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1658935,2081010,1694179,1822631,1668191,1866201,1739410,1781057,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1779234.0666666667
84,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1658935,2081010,1694179,1822631,1668191,1866201,1739410,1777329,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1778943.3333333333
85,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1658935,2081010,1694179,1822631,1668191,1866201,1739410,1777329,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1778943.3333333333
86,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1658935,2081010,1694179,1822631,1668191,1866201,1739410,1777329,1880286,1874898,1909050,1780780,1613717,1790633,1642437,1785133,1778943.3333333333
87,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1658935,2081010,1694179,1822631,1668191,1866201,1739410,1777329,1880286,1874898,1909050,1687036,1613717,1790633,1642437,1785133,1775818.5333333334
88,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1658935,2081010,1694179,1822631,1668191,1866201,1739410,1777329,1880286,1874898,1909050,1687036,1613717,1790633,1642437,1785133,1775818.5333333334
89,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1905183,1736715,1658935,2081010,1694179,1822631,1668191,1866201,1739410,1777329,1880286,1874898,1909050,1687036,1613717,1790633,1642437,1785133,1775818.5333333334
90,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1889205,1736715,1658935,2081010,1694179,1822631,1668191,1866201,1739410,1777329,1880286,1874898,1898768,1687036,1613717,1790633,1642437,1785133,1774943.2
91,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1889205,1736715,1658935,2081010,1694179,1822631,1668191,1816513,1702386,1777329,1880286,1874898,1898768,1687036,1613717,1790633,1642437,1785133,1772052.8
92,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1888667,1736715,1658935,2081010,1694179,1822631,1668191,1816513,1702386,1777329,1880286,1874898,1898768,1687036,1613717,1777087,1642437,1785133,1771583.3333333333
93,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1888667,1736715,1658935,2081010,1694179,1822631,1668191,1816513,1702386,1777329,1880286,1874898,1898768,1687036,1613717,1777087,1642437,1785133,1771583.3333333333
94,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700155,1888667,1736715,1658935,2081010,1694179,1822631,1668191,1816513,1702386,1777329,1880286,1874898,1898768,1687036,1610993,1777087,1642437,1785133,1771492.5333333334
95,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700109,1888667,1732449,1658935,2081010,1694179,1822631,1668191,1816513,1702386,1777329,1880286,1874898,1898768,1687036,1610993,1777087,1642437,1785133,1771348.8
96,1890888,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700109,1888667,1732449,1658935,2081010,1694179,1822631,1668191,1816513,1702386,1777329,1880286,1874898,1898768,1687036,1610993,1777087,1642437,1785133,1771348.8
97,1852912,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700109,1888667,1732449,1658935,2081010,1694179,1822631,1668191,1816513,1702386,1777329,1880286,1874898,1898768,1687036,1610993,1777087,1642437,1785133,1770082.9333333333
98,1852912,1715337,1817133,1685057,1881019,1816242,1909771,1769690,1656428,1753282,1546580,1700109,1888667,1732449,1658935,2081010,1694179,1822631,1668191,1816513,1702386,1777329,1880286,1874898,1898768,1687036,1610993,1777087,1642437,1785133,1770082.9333333333
